,user_id,2stg_own
1389,1390,"[1109014, 1073775, 1038998, 872755, 1137505]"
1390,1391,"[881883, 940278, 895295, 927291, 1134633]"
1391,1392,"[913026, 976047, 857215, 1000237, 1136732]"
1392,1393,"[969568, 5995312, 968687, 1099656, 1122928]"
1393,1394,"[977508, 909130, 873887, 12301073, 921504]"
1394,1395,"[5591814, 8203342, 899844, 1097195, 984715]"
1395,1396,"[1139786, 954642, 6463775, 964011, 1104414]"
1396,1397,"[1019643, 991747, 1053985, 1073775, 1050618]"
1397,1398,"[1055956, 931255, 1074697, 6534035, 916993]"
1398,1399,"[855718, 907392, 12132164, 9420337, 937413]"
1399,1400,"[960613, 1134292, 844179, 949620, 855557]"
1400,1401,"[1106301, 946788, 908775, 1043663, 1118012]"
1401,1402,"[1005935, 1124432, 822524, 1135566, 1135504]"
1402,1403,"[1053176, 1107420, 986021, 849870, 1021715]"
1403,1404,"[887342, 845193, 1099164, 912817, 1093030]"
1404,1405,"[1050618, 954351, 1053058, 819978, 1004436]"
1405,1406,"[1068855, 884896, 918368, 10457532, 903183]"
1406,1407,"[908775, 922092, 1002771, 905636, 856435]"
1407,1408,"[920844, 934676, 844748, 1051781, 945200]"
1408,1409,"[1015785, 1099656, 9859128, 1134522, 974201]"
1409,1410,"[1099656, 5583751, 991949, 1077588, 864048]"
1410,1411,"[1097418, 995311, 855488, 923746, 882496]"
1411,1412,"[1125530, 5568447, 832678, 1053058, 12949855]"
1412,1413,"[923746, 1127831, 5978656, 961756, 961554]"
1413,1414,"[961554, 1017369, 1127831, 826249, 944852]"
1414,1415,"[923746, 1125123, 961554, 826249, 955075]"
1415,1416,"[5978656, 951590, 1005186, 923746, 916122]"
1416,1417,"[835243, 1056775, 887474, 1019142, 9707498]"
1417,1418,"[6463775, 15571171, 1131892, 937276, 923528]"
1418,1419,"[5565252, 1048727, 9707340, 5591170, 897194]"
1419,1420,"[1000806, 826695, 1068855, 908181, 5592734]"
1420,1421,"[826695, 1122928, 1065331, 1028995, 921614]"
1421,1422,"[826385, 1127831, 1044078, 961554, 5569230]"
1422,1423,"[13007435, 937276, 840227, 1053282, 1023958]"
1423,1424,"[880150, 923673, 1075313, 1115576, 917438]"
1424,1425,"[906763, 845193, 1135566, 8181355, 7025362]"
1425,1426,"[827656, 1013503, 1073775, 823565, 1014238]"
1426,1427,"[956284, 996009, 7410220, 880969, 1046587]"
1427,1428,"[1006188, 1006250, 8180870, 1015785, 1065331]"
1428,1429,"[948670, 1102845, 940731, 831063, 846959]"
1429,1430,"[1093413, 973889, 856345, 5568447, 1077430]"
1430,1431,"[1008787, 934399, 12731436, 1082310, 1076875]"
1431,1432,"[1021715, 15926775, 945372, 964221, 912860]"
1432,1433,"[1005186, 1127831, 1121393, 961554, 826249]"
1433,1434,"[948086, 1125382, 995478, 885582, 936897]"
1434,1435,"[904129, 7167967, 962229, 1100533, 931671]"
1435,1436,"[1018050, 923746, 830503, 5569845, 826249]"
1436,1437,"[1042021, 9296804, 870195, 833754, 6534035]"
1437,1438,"[878857, 883616, 1084036, 1014948, 834303]"
1438,1439,"[1090701, 8090513, 14025461, 1022827, 881883]"
1439,1440,"[9365106, 819978, 957741, 1080155, 1109192]"
1440,1441,"[5569845, 922651, 897306, 9527290, 819978]"
1441,1442,"[9487603, 1096635, 1125123, 860439, 999391]"
1442,1443,"[929472, 10345155, 1093329, 1012922, 893501]"
1443,1444,"[7025362, 1016800, 1127838, 844991, 1111786]"
1444,1445,"[1017369, 1125382, 1004436, 1027642, 1085780]"
1445,1446,"[887428, 5568197, 6602697, 927400, 1026984]"
1446,1447,"[883963, 1126895, 9526410, 1068830, 1019099]"
1447,1448,"[1040346, 1101010, 1000002, 835098, 880150]"
1448,1449,"[1094308, 5587656, 951590, 1091520, 1077588]"
1449,1450,"[893018, 1019142, 945200, 992153, 8203834]"
1450,1451,"[1014458, 842930, 9707240, 1017369, 856435]"
1451,1452,"[1134292, 890695, 1022827, 1115358, 951971]"
1452,1453,"[858373, 991223, 1134398, 993441, 948086]"
1453,1454,"[853354, 1104414, 914190, 960075, 954642]"
1454,1455,"[10149597, 9416729, 1112238, 1081710, 904973]"
1455,1456,"[988208, 912817, 1068830, 1008074, 920844]"
1456,1457,"[1092149, 910673, 995311, 830304, 965138]"
1457,1458,"[7024990, 5567702, 1107420, 1027773, 825365]"
1458,1459,"[880969, 5591170, 934948, 10455579, 6514160]"
1459,1460,"[9487885, 959931, 1043187, 893729, 906763]"
1460,1461,"[12428017, 878445, 877358, 1125382, 12132648]"
1461,1462,"[843756, 968072, 1065061, 1073546, 979057]"
1462,1463,"[1071759, 835619, 1037332, 992153, 890955]"
1463,1464,"[991223, 908408, 912280, 1038746, 837107]"
1464,1465,"[1042616, 827656, 1055956, 1046957, 1135802]"
1465,1466,"[8180870, 12384365, 1030981, 961792, 965543]"
1466,1467,"[1115228, 853643, 1110042, 10457532, 12648296]"
1467,1468,"[853235, 1125530, 881883, 924423, 960732]"
1468,1469,"[1091383, 5569303, 906763, 823565, 1003472]"
1469,1470,"[1120928, 979987, 962185, 9677874, 998119]"
1470,1471,"[979057, 852856, 845307, 12731685, 882247]"
1471,1472,"[969941, 1103752, 6424472, 878290, 1034176]"
1472,1473,"[15972298, 991575, 1033973, 1019643, 852572]"
1473,1474,"[882496, 1115358, 1134522, 973889, 6534035]"
1474,1475,"[1064945, 977545, 12301073, 1136375, 989830]"
1475,1476,"[9677366, 937413, 7166817, 947441, 6979005]"
1476,1477,"[1001298, 923746, 1127831, 926796, 854496]"
1477,1478,"[951590, 826249, 5569230, 1127831, 959931]"
1478,1479,"[999631, 1134109, 1043663, 968936, 833754]"
1479,1480,"[1005186, 5978656, 1127831, 844179, 5569230]"
1480,1481,"[1125530, 980860, 993441, 1124475, 9487553]"
1481,1482,"[1051781, 873203, 961756, 953675, 9673980]"
1482,1483,"[13190294, 10455579, 932503, 897194, 9527159]"
1483,1484,"[925579, 1071277, 997988, 918368, 1138854]"
1484,1485,"[973889, 824758, 885863, 949142, 1009719]"
1485,1486,"[6533608, 1015785, 6533362, 859191, 1112238]"
1486,1487,"[9527290, 944256, 1091809, 1107824, 1051283]"
1487,1488,"[1022119, 1116005, 857503, 905636, 1132036]"
1488,1489,"[880969, 1000806, 5564906, 858649, 818981]"
1489,1490,"[1043142, 992529, 864048, 1000237, 6703742]"
1490,1491,"[830304, 1128244, 1008074, 1132789, 1019643]"
1491,1492,"[9707240, 912451, 983000, 940090, 839262]"
1492,1493,"[899844, 992292, 909129, 5569303, 6463742]"
1493,1494,"[1062572, 840601, 1096261, 995230, 824758]"
1494,1495,"[866878, 872755, 892503, 5591083, 983078]"
1495,1496,"[5570048, 896085, 5565252, 1075505, 1002771]"
1496,1497,"[840890, 1112238, 1002499, 6424471, 838396]"
1497,1498,"[1075074, 973086, 1013167, 15831255, 1007148]"
1498,1499,"[890955, 1139835, 940090, 844818, 1106091]"
1499,1500,"[1002838, 1120275, 871061, 9526564, 8180870]"
1500,1501,"[9859128, 1116741, 1006342, 1121393, 1060363]"
1501,1502,"[821200, 1125530, 9837501, 1115358, 8293343]"
1502,1503,"[1127831, 5569230, 961554, 5981072, 1069635]"
1503,1504,"[1044078, 5569230, 1127831, 923746, 961554]"
1504,1505,"[1134379, 9297154, 9527290, 1065167, 866878]"
1505,1506,"[1122547, 1024858, 977499, 1124077, 943088]"
1506,1507,"[1007116, 846959, 913026, 924262, 1022848]"
1507,1508,"[7024990, 1104414, 834158, 7025204, 1053176]"
1508,1509,"[1005456, 948086, 1046756, 870614, 849129]"
1509,1510,"[893501, 918684, 1071302, 1119399, 920200]"
1510,1511,"[13876914, 924531, 860037, 9416729, 1017369]"
1511,1512,"[6034966, 935968, 1013291, 909130, 880377]"
1512,1513,"[923673, 912860, 12262830, 1090701, 9677874]"
1513,1514,"[906335, 880377, 1120928, 1109192, 1071759]"
1514,1515,"[5564906, 10355978, 983572, 1138858, 1071277]"
1515,1516,"[951590, 1127831, 826249, 931255, 1034686]"
1516,1517,"[1132911, 1093329, 819978, 956284, 932949]"
1517,1518,"[928640, 863447, 887325, 912914, 1092149]"
1518,1519,"[821556, 10355978, 1028953, 878715, 857503]"
1519,1520,"[1120009, 857503, 888178, 6703789, 5565369]"
1520,1521,"[960791, 12811534, 819978, 1014238, 883932]"
1521,1522,"[9553397, 897194, 9526410, 916050, 13876914]"
1522,1523,"[853643, 1093329, 960253, 7166791, 887342]"
1523,1524,"[1042021, 1000237, 5569374, 1057365, 876932]"
1524,1525,"[1113381, 5591170, 918368, 12301839, 1134292]"
1525,1526,"[10149863, 893729, 1110857, 887474, 862732]"
1526,1527,"[10150148, 1091809, 862335, 1128244, 1099164]"
1527,1528,"[5570595, 7144131, 7442056, 1017772, 1137505]"
1528,1529,"[991949, 1022119, 997988, 8293385, 10284972]"
1529,1530,"[830775, 1056775, 897194, 919427, 903567]"
1530,1531,"[964520, 9297474, 858711, 9189814, 941472]"
1531,1532,"[15926775, 1042021, 989409, 5567702, 911609]"
1532,1533,"[8180870, 1127831, 5978656, 1131892, 5569230]"
1533,1534,"[838396, 5570595, 934676, 867272, 5569303]"
1534,1535,"[927658, 9527159, 837751, 1134292, 1134522]"
1535,1536,"[1065331, 837751, 1121656, 932503, 1068855]"
1536,1537,"[1113381, 1113111, 12188045, 1115228, 908504]"
1537,1538,"[9911484, 1110857, 1113780, 886481, 1002771]"
1538,1539,"[1033403, 916122, 5569230, 826249, 923746]"
1539,1540,"[15926844, 1035136, 887897, 9527494, 1130777]"
1540,1541,"[7144131, 1034886, 982955, 1034081, 1071759]"
1541,1542,"[1118533, 8180870, 981660, 6552253, 887428]"
1542,1543,"[837107, 1043494, 887618, 950439, 9553288]"
1543,1544,"[1000237, 1064945, 1000806, 10150013, 1007082]"
1544,1545,"[1089025, 851287, 10150013, 1122928, 883268]"
1545,1546,"[828331, 5570595, 1007082, 911311, 960984]"
1546,1547,"[936924, 829722, 1132789, 1023958, 968992]"
1547,1548,"[934948, 1017369, 5565252, 835098, 12185235]"
1548,1549,"[930666, 1053282, 899844, 867622, 977481]"
1549,1550,"[985234, 1136486, 14077333, 943088, 947292]"
1550,1551,"[947326, 1058404, 896613, 1059347, 1096317]"
1551,1552,"[1104414, 1043837, 1010185, 1088387, 930666]"
1552,1553,"[1015974, 1027773, 923746, 993441, 5978656]"
1553,1554,"[835243, 6534035, 1085333, 896613, 889362]"
1554,1555,"[1108094, 932503, 1046957, 1054215, 5592772]"
1555,1556,"[971504, 1131892, 1080989, 953675, 9488055]"
1556,1557,"[867272, 1062863, 6553737, 1137483, 1132036]"
1557,1558,"[844697, 966348, 959737, 5569374, 9837501]"
1558,1559,"[1075786, 10284972, 1116096, 834842, 9859133]"
1559,1560,"[1114006, 1105034, 954351, 863762, 833754]"
1560,1561,"[950575, 835243, 896613, 5568729, 825749]"
1561,1562,"[13842090, 1071277, 853448, 852014, 1021519]"
1562,1563,"[1134633, 838319, 927658, 1048046, 913406]"
1563,1564,"[989830, 9526410, 999250, 1080155, 971922]"
1564,1565,"[1082185, 6534178, 1029743, 995242, 1106523]"
1565,1566,"[948086, 966348, 870195, 1120009, 1028715]"
1566,1567,"[1096317, 9488055, 1031831, 1055155, 1135355]"
1567,1568,"[1107420, 1094767, 1077430, 1133169, 1123146]"
1568,1569,"[1084412, 12987975, 1093413, 988439, 985234]"
1569,1570,"[9707199, 983572, 844697, 12132315, 1121656]"
1570,1571,"[824180, 6703742, 1043494, 6602697, 1137507]"
1571,1572,"[971852, 1119942, 970455, 961792, 15926844]"
1572,1573,"[1005274, 1127831, 6514085, 867931, 919948]"
1573,1574,"[873203, 857503, 1038746, 985105, 880969]"
1574,1575,"[953675, 911609, 857503, 1104414, 1002178]"
1575,1576,"[980666, 6534035, 898043, 1044299, 939636]"
1576,1577,"[891648, 901776, 5570048, 1038746, 6463367]"
1577,1578,"[912902, 1000237, 15926775, 8203720, 1122547]"
1578,1579,"[7144131, 1056775, 1137775, 948086, 1021522]"
1579,1580,"[1122085, 1106301, 986327, 9527161, 927360]"
1580,1581,"[857503, 5592734, 7441210, 893867, 978354]"
1581,1582,"[935126, 9653714, 867020, 991223, 1019643]"
1582,1583,"[9670830, 869622, 826249, 1113385, 824005]"
1583,1584,"[8069230, 9803483, 1136719, 881883, 1048046]"
1584,1585,"[5565252, 1085031, 1104414, 1046756, 991223]"
1585,1586,"[956486, 904435, 897125, 862866, 1086384]"
1586,1587,"[1036661, 962229, 1037337, 849870, 844179]"
1587,1588,"[1014458, 1077430, 1081710, 822225, 5565151]"
1588,1589,"[855488, 864532, 950575, 9835509, 7442056]"
1589,1590,"[1017201, 5570109, 9553397, 6534035, 1123254]"
1590,1591,"[1015612, 905868, 929341, 988835, 865156]"
1591,1592,"[1096317, 5569172, 1056746, 895295, 821845]"
1592,1593,"[883665, 1001298, 951561, 887342, 1133556]"
1593,1594,"[950894, 999207, 1139525, 853522, 1109805]"
1594,1595,"[873203, 834303, 1073902, 1107420, 5588161]"
1595,1596,"[964011, 9419444, 1004436, 1033046, 991949]"
1596,1597,"[1122928, 1035143, 980860, 934369, 911311]"
1597,1598,"[12428017, 1019142, 903183, 927291, 913026]"
1598,1599,"[864048, 838396, 1137505, 823565, 986327]"
1599,1600,"[941856, 1108131, 881706, 10355978, 907128]"
1600,1601,"[827656, 825365, 9487553, 1106198, 939527]"
1601,1602,"[9365106, 977545, 1077430, 7409907, 1073775]"
1602,1603,"[900802, 13007435, 966695, 5580577, 917384]"
1603,1604,"[15972074, 945998, 1105301, 1087755, 9527494]"
1604,1605,"[826249, 963835, 1022848, 911088, 938622]"
1605,1606,"[6602697, 1062863, 999391, 873056, 1136486]"
1606,1607,"[9707340, 1023466, 923673, 852856, 8090513]"
1607,1608,"[839747, 1054088, 925579, 912914, 980860]"
1608,1609,"[1033973, 865705, 926763, 1070105, 1115576]"
1609,1610,"[916050, 1085357, 919534, 1053058, 951590]"
1610,1611,"[1037840, 1136375, 1113768, 8203834, 939636]"
1611,1612,"[854496, 1046957, 1085780, 959737, 9487885]"
1612,1613,"[851865, 1065331, 9416729, 1050618, 1137507]"
1613,1614,"[826249, 1065496, 888543, 951590, 1013770]"
1614,1615,"[7025204, 12757316, 1138024, 979566, 903567]"
1615,1616,"[883218, 9365106, 991747, 939323, 1139835]"
1616,1617,"[919180, 880469, 867622, 15926844, 1113381]"
1617,1618,"[945805, 12262992, 913682, 1138443, 1046957]"
1618,1619,"[10150013, 1019643, 1043142, 5568447, 1060705]"
1619,1620,"[1042021, 10150148, 7144131, 941883, 977545]"
1620,1621,"[934948, 989830, 940090, 985866, 7433888]"
1621,1622,"[887342, 962671, 887897, 1060363, 1135504]"
1622,1623,"[948832, 1077588, 932503, 835243, 821976]"
1623,1624,"[913406, 880150, 969941, 954495, 971504]"
1624,1625,"[1023958, 898466, 1015280, 842140, 907631]"
1625,1626,"[1082185, 6534178, 1029743, 995242, 1106523]"
1626,1627,"[12946027, 973916, 970160, 1128244, 924262]"
1627,1628,"[951590, 923746, 969977, 5569230, 1127831]"
1628,1629,"[995916, 1072693, 867931, 1068708, 1021152]"
1629,1630,"[837865, 1135802, 891752, 999639, 920200]"
1630,1631,"[10457532, 908181, 6534035, 15741861, 883218]"
1631,1632,"[1043187, 905690, 993592, 927291, 6034964]"
1632,1633,"[921504, 1042021, 989830, 1109805, 7466252]"
1633,1634,"[12262992, 982955, 961792, 869577, 1137507]"
1634,1635,"[1117128, 951590, 998119, 1106198, 863447]"
1635,1636,"[1005186, 826249, 923746, 951590, 961554]"
1636,1637,"[883932, 856435, 1053282, 854976, 15926927]"
1637,1638,"[920844, 903183, 8249432, 907625, 995230]"
1638,1639,"[872755, 1112766, 831712, 881883, 1076875]"
1639,1640,"[940278, 989935, 1074868, 1099656, 941797]"
1640,1641,"[1125530, 965292, 6602697, 987562, 993441]"
1641,1642,"[870929, 1048260, 915086, 1086384, 995852]"
1642,1643,"[6034966, 869577, 1000236, 1025535, 1116096]"
1643,1644,"[1115175, 879876, 1020581, 1045586, 951590]"
1644,1645,"[1113274, 894968, 9835509, 996269, 966005]"
1645,1646,"[942817, 9676866, 1022053, 1076195, 862799]"
1646,1647,"[923746, 961554, 916122, 6464086, 951590]"
1647,1648,"[15596488, 9835408, 1053176, 962671, 13382073]"
1648,1649,"[1080472, 932503, 1085696, 938319, 929726]"
1649,1650,"[9547021, 1074362, 9837501, 6703789, 1101706]"
1650,1651,"[1077430, 1019881, 10355978, 9187298, 1098815]"
1651,1652,"[9297154, 945998, 852856, 880888, 827667]"
1652,1653,"[842930, 986021, 1110111, 858649, 1006250]"
1653,1654,"[5592888, 7442180, 1027168, 1019099, 1020112]"
1654,1655,"[985579, 1028953, 864857, 940731, 933835]"
1655,1656,"[884039, 1105301, 951590, 6533362, 9676866]"
1656,1657,"[1096226, 13417590, 900697, 883003, 951590]"
1657,1658,"[885290, 6979427, 869150, 907128, 881883]"
1658,1659,"[918684, 1132911, 1077430, 5570595, 857503]"
1659,1660,"[1132911, 1070105, 938547, 869577, 854976]"
1660,1661,"[865705, 839243, 998119, 1112598, 1033324]"
1661,1662,"[960732, 1101422, 1021522, 10455579, 913406]"
1662,1663,"[1076875, 1092118, 1053530, 951590, 9526564]"
1663,1664,"[996028, 1044759, 858373, 869577, 5996469]"
1664,1665,"[6979221, 1015612, 998828, 1070272, 1050968]"
1665,1666,"[938547, 1048462, 1120443, 12731714, 9836195]"
1666,1667,"[833458, 890695, 6514160, 1130777, 927360]"
1667,1668,"[1013528, 923528, 1121393, 885023, 1113381]"
1668,1669,"[1078652, 8290421, 1127831, 920109, 1116741]"
1669,1670,"[1124971, 953104, 826249, 961554, 951590]"
1670,1671,"[12185235, 1035136, 951971, 879445, 904129]"
1671,1672,"[917654, 5570048, 950384, 5568995, 844054]"
1672,1673,"[957741, 1091809, 1137505, 962185, 1019643]"
1673,1674,"[999858, 5978656, 1127831, 5569230, 844179]"
1674,1675,"[1082185, 6534178, 1029743, 995242, 1106523]"
1675,1676,"[1035691, 8180870, 961756, 873887, 10455579]"
1676,1677,"[6534578, 877523, 1122889, 844991, 926763]"
1677,1678,"[844697, 908504, 1106064, 1023466, 1094223]"
1678,1679,"[931671, 826249, 832678, 961851, 1035676]"
1679,1680,"[917384, 5592734, 920769, 1084177, 940090]"
1680,1681,"[905636, 927291, 901776, 1068855, 948298]"
1681,1682,"[5978656, 1127831, 5569230, 950384, 923746]"
1682,1683,"[901776, 943169, 5569303, 1023226, 9187298]"
1683,1684,"[945805, 849870, 9526624, 928640, 9859133]"
1684,1685,"[1005274, 1013641, 849129, 923673, 1135096]"
1685,1686,"[8181477, 5567231, 1048068, 10150013, 1004001]"
1686,1687,"[878857, 985386, 9707498, 1068855, 1065380]"
1687,1688,"[866528, 1113381, 6463949, 918368, 937845]"
1688,1689,"[958594, 1017325, 7410220, 9297154, 968992]"
1689,1690,"[908145, 1013407, 931255, 6534578, 7168026]"
1690,1691,"[918368, 9653714, 856553, 964221, 5565369]"
1691,1692,"[922092, 969941, 9527159, 15972074, 908181]"
1692,1693,"[5587656, 7167967, 879445, 1019643, 1139835]"
1693,1694,"[1124507, 5565369, 1017201, 872755, 15926887]"
1694,1695,"[995311, 1002178, 1102949, 825006, 991951]"
1695,1696,"[1023466, 1104414, 1105034, 968687, 1011089]"
1696,1697,"[1078741, 1139525, 825749, 5568489, 921614]"
1697,1698,"[9707340, 9707240, 1007549, 983572, 837107]"
1698,1699,"[837751, 1021715, 989935, 1078763, 12810391]"
1699,1700,"[865992, 869150, 1004945, 833754, 952806]"
1700,1701,"[9837076, 853235, 1115175, 934172, 7025204]"
1701,1702,"[831712, 15926844, 844839, 1068451, 1139471]"
1702,1703,"[821976, 837751, 1015597, 862152, 871756]"
1703,1704,"[878290, 6424471, 6424472, 997988, 1095100]"
1704,1705,"[6602697, 1015597, 963502, 903183, 879689]"
1705,1706,"[12324954, 9297017, 8020044, 895743, 933060]"
1706,1707,"[1034886, 1121059, 1091383, 951561, 954495]"
1707,1708,"[943076, 867622, 871756, 935646, 1128244]"
1708,1709,"[7409907, 1021522, 1034686, 8181355, 1099656]"
1709,1710,"[1073546, 6602697, 901344, 995478, 932503]"
1710,1711,"[931860, 5591170, 899844, 1117358, 1131607]"
1711,1712,"[5591520, 1121656, 980943, 1092118, 911622]"
1712,1713,"[916758, 954495, 1133254, 999090, 1062863]"
1713,1714,"[823704, 13506200, 827180, 1017369, 997988]"
1714,1715,"[999581, 945805, 1002178, 1046756, 1135096]"
1715,1716,"[869577, 5592734, 835618, 1065061, 935968]"
1716,1717,"[1047076, 879445, 828106, 9553397, 1077359]"
1717,1718,"[5585701, 999625, 912914, 1138474, 871754]"
1718,1719,"[934948, 920844, 853235, 7025326, 911388]"
1719,1720,"[9553288, 878715, 5591083, 1043128, 1116096]"
1720,1721,"[9296804, 9673980, 997907, 1118012, 837751]"
1721,1722,"[1009719, 880377, 1006250, 905690, 9832160]"
1722,1723,"[1005456, 853448, 863447, 1057377, 8203834]"
1723,1724,"[10355978, 1018397, 858711, 1076875, 6034953]"
1724,1725,"[1113274, 1116005, 1013167, 893018, 824180]"
1725,1726,"[991223, 1135096, 1102067, 1048046, 1031697]"
1726,1727,"[961554, 1020581, 951590, 826249, 916122]"
1727,1728,"[1072519, 1104898, 865156, 8020234, 835619]"
1728,1729,"[10150148, 978077, 8180870, 1053282, 887342]"
1729,1730,"[826249, 927400, 5978656, 887897, 961554]"
1730,1731,"[1003472, 1046957, 891648, 1130517, 895743]"
1731,1732,"[914190, 940278, 962185, 945200, 8181451]"
1732,1733,"[981660, 910673, 1095068, 821200, 13672065]"
1733,1734,"[923746, 1055956, 1135222, 1127831, 1005186]"
1734,1735,"[1094833, 853522, 15926844, 866528, 9707240]"
1735,1736,"[1036249, 1098910, 989249, 909129, 893501]"
1736,1737,"[1010185, 981660, 951590, 821324, 1105623]"
1737,1738,"[898719, 5570408, 819978, 6463709, 1139525]"
1738,1739,"[946681, 1048462, 1123146, 945805, 1113780]"
1739,1740,"[887342, 1101567, 908181, 1002771, 973889]"
1740,1741,"[951590, 1005186, 1019247, 5569230, 9837501]"
1741,1742,"[1131351, 896761, 1077588, 1072523, 1133157]"
1742,1743,"[12384365, 878290, 951971, 961747, 1015785]"
1743,1744,"[963971, 5592094, 1019099, 1084036, 830503]"
1744,1745,"[1107039, 1077588, 947798, 921836, 998270]"
1745,1746,"[925437, 1008074, 892503, 870933, 862070]"
1746,1747,"[940731, 1019142, 5570595, 1136732, 982393]"
1747,1748,"[966348, 5995129, 912860, 947798, 909130]"
1748,1749,"[853448, 927658, 1110111, 968363, 960984]"
1749,1750,"[1014948, 966684, 881883, 6514160, 914190]"
1750,1751,"[951971, 996028, 1017772, 1066725, 1094833]"
1751,1752,"[1132911, 1015974, 838396, 1004945, 965138]"
1752,1753,"[877358, 1108854, 1089066, 13417590, 835243]"
1753,1754,"[992529, 1001298, 1131607, 1056775, 819978]"
1754,1755,"[1035691, 880150, 15926775, 1093413, 945805]"
1755,1756,"[1093413, 852182, 864048, 1007148, 1134109]"
1756,1757,"[923746, 1098927, 932949, 1050583, 5569230]"
1757,1758,"[6034953, 7441210, 924423, 870195, 937845]"
1758,1759,"[873203, 951971, 9296856, 1045121, 929341]"
1759,1760,"[923673, 951590, 826385, 826249, 906838]"
1760,1761,"[987234, 962671, 963502, 1050968, 842125]"
1761,1762,"[943076, 927291, 5591154, 927658, 864048]"
1762,1763,"[863447, 9365106, 886481, 860501, 992292]"
1763,1764,"[9803483, 1021715, 9858742, 1027642, 856435]"
1764,1765,"[907945, 7166817, 966348, 1084036, 1091809]"
1765,1766,"[934676, 871756, 967948, 966348, 1139651]"
1766,1767,"[960984, 1125530, 12262992, 977545, 1127838]"
1767,1768,"[868415, 879445, 1057855, 10457044, 857503]"
1768,1769,"[1081710, 948086, 1093603, 1055155, 927658]"
1769,1770,"[1056746, 6602697, 1136732, 1139835, 1135044]"
1770,1771,"[1056775, 1113274, 1070272, 964521, 1098844]"
1771,1772,"[1121059, 6552253, 838842, 971504, 904833]"
1772,1773,"[1108854, 1001412, 1067795, 6463742, 954642]"
1773,1774,"[1062863, 887342, 1125530, 983858, 969980]"
1774,1775,"[837579, 10150148, 1121656, 888835, 1017369]"
1775,1776,"[945372, 905996, 924531, 889731, 1015785]"
1776,1777,"[1129576, 989249, 903183, 829950, 927400]"
1777,1778,"[1015785, 956284, 871061, 865992, 935968]"
1778,1779,"[967144, 1060529, 877523, 1006188, 1124077]"
1779,1780,"[5563934, 5565369, 1106198, 968687, 1014509]"
1780,1781,"[878857, 847207, 927110, 853354, 1013528]"
1781,1782,"[1113780, 995151, 999639, 931255, 963835]"
1782,1783,"[8181451, 819063, 1004475, 1048068, 1021522]"
1783,1784,"[862152, 963502, 1071277, 1019247, 912280]"
1784,1785,"[963502, 865156, 914346, 1002178, 1041453]"
1785,1786,"[1034686, 965543, 870929, 1127831, 8181282]"
1786,1787,"[995055, 873203, 8203834, 1089025, 912860]"
1787,1788,"[926763, 991223, 1096317, 995478, 970160]"
1788,1789,"[825731, 987562, 982833, 1099905, 1056746]"
1789,1790,"[831712, 1109014, 926763, 12731436, 9881593]"
1790,1791,"[1005609, 880284, 992529, 1106091, 855356]"
1791,1792,"[925437, 1089766, 1109014, 1070105, 1132911]"
1792,1793,"[889731, 939636, 992529, 978077, 1108854]"
1793,1794,"[1108854, 7166817, 9707240, 853643, 10344585]"
1794,1795,"[822225, 8090519, 878290, 842930, 12757316]"
1795,1796,"[12988031, 1109014, 9707199, 987044, 871188]"
1796,1797,"[967144, 838097, 7410220, 969932, 822739]"
1797,1798,"[999090, 844748, 850133, 887325, 1013826]"
1798,1799,"[999250, 1127831, 827175, 835300, 998119]"
1799,1800,"[1015785, 1046756, 823704, 925766, 1118627]"
1800,1801,"[9420312, 8180870, 887474, 1004945, 878857]"
1801,1802,"[994868, 1117358, 995478, 1113274, 979057]"
1802,1803,"[5566809, 931860, 996269, 10150013, 897194]"
1803,1804,"[5569374, 1133169, 822225, 1056746, 1135355]"
1804,1805,"[5592888, 948670, 970760, 951590, 852856]"
1805,1806,"[862152, 990004, 1136486, 1075979, 1045121]"
1806,1807,"[860167, 827180, 1136732, 5572828, 991747]"
1807,1808,"[1008074, 1026984, 883963, 1104898, 936229]"
1808,1809,"[969980, 1048068, 924262, 5570595, 1108024]"
1809,1810,"[1135355, 995502, 1021522, 924423, 851287]"
1810,1811,"[895680, 896613, 5587656, 855488, 953104]"
1811,1812,"[1005935, 897194, 1006188, 941797, 935646]"
1812,1813,"[1125219, 5570595, 843898, 844179, 939900]"
1813,1814,"[991949, 906763, 1005935, 5568447, 966348]"
1814,1815,"[5569172, 1053176, 1091809, 9526410, 964221]"
1815,1816,"[1105467, 1064945, 1110721, 6039592, 961458]"
1816,1817,"[1124432, 834129, 890955, 936355, 838097]"
1817,1818,"[1097458, 1004475, 905996, 1113381, 1056492]"
1818,1819,"[880469, 837107, 15926844, 908408, 1048849]"
1819,1820,"[881883, 1080354, 880427, 878857, 12731436]"
1820,1821,"[1109014, 9803483, 1000236, 1019247, 822225]"
1821,1822,"[5563934, 1022340, 5568995, 1136486, 952781]"
1822,1823,"[1046957, 6602697, 1079913, 883003, 925579]"
1823,1824,"[977545, 1096261, 844759, 5564526, 1137483]"
1824,1825,"[831509, 1003649, 1076195, 979987, 971585]"
1825,1826,"[947292, 978077, 1082310, 951971, 880377]"
1826,1827,"[1044068, 1044207, 947798, 1036249, 12988031]"
1827,1828,"[991747, 1037332, 856435, 941797, 1116020]"
1828,1829,"[838396, 878857, 1121059, 1135504, 1000002]"
1829,1830,"[951590, 961554, 826249, 916122, 5569230]"
1830,1831,"[9655528, 834842, 7464370, 1008787, 866172]"
